id,title,url,summary,pub_date,source,PESTEL_category,cleaned_summary,Sentiment
214,"China Kirim 'Kapal Monster' ke Dekat RI, Waspada Bawa Perang Baru",https://www.cnbcindonesia.com/news/20240707162303-4-552437/china-kirim-kapal-monster-ke-dekat-ri-waspada-bawa-perang-baru,Penjaga Pantai Filipina (PCG) mengatakan pada hari Sabtu bahwa kapal penjaga pantai terbesar Tiongkok telah berlabuh di zona ekonomi eksklusif (ZEE) Manila.,2024-07-07 10:30:01,CNBC News,Legal,penjaga pantai filipina pcg sabtu kapal penjaga pantai terbesar tiongkok berlabuh zona ekonomi eksklusif zee manila,Neutral
215,"Pembersih Toilet Jadi Manusia Rp 1.790 T, Tetap Pegang Prinsip Ini",https://www.cnbcindonesia.com/market/20240707155457-17-552436/pembersih-toilet-jadi-manusia-rp-1790-t-tetap-pegang-prinsip-ini,"Bos Nvidia Jensen Huang punya prinsip penting kehidupan yang terus dia pegang, yakni pemimpin yang baik tidak takut untuk mengotori tangannya.",2024-07-07 10:15:10,CNBC News,Legal,bos nvidia jensen huang prinsip kehidupan pegang pemimpin takut mengotori tangannya,Neutral
216,Kenali Tanda-Tanda Masalah Kulit Jelang Usia Lanjut ,https://www.cnbcindonesia.com/lifestyle/20240703153506-35-551498/kenali-tanda-tanda-masalah-kulit-jelang-usia-lanjut,Kenali Tanda-Tanda Masalah Kulit Jelang Usia Lanjut,2024-07-07 10:07:42,CNBC News,Social,kenali tandatanda kulit jelang usia,Neutral
217,"Kulkas dengan Water Dispenser Cuma Rp7 Jutaan, Pengunjung Happy!",https://www.cnbcindonesia.com/news/20240707154907-4-552435/kulkas-dengan-water-dispenser-cuma-rp7-jutaan-pengunjung-happy,"Transmart ""Full Day Sale"" kembali hadir untuk memanjakan para pecinta diskon di seluruh Indonesia, Minggu (7/7/2024).",2024-07-07 10:00:07,CNBC News,Political,transmart full day sale hadir memanjakan pecinta diskon indonesia minggu,Positive
218,"Potret Banjir dan Tanah Longsor Hantam Nepal, 11 tewas",https://www.cnbcindonesia.com/news/20240707153455-7-552425/potret-banjir-dan-tanah-longsor-hantam-nepal-11-tewas,"Hujan deras di Nepal menyebabkan tanah longsor dan banjir bandang, menewaskan 11 orang dalam 36 jam terakhir, serta memblokir jalan raya dan utama.",2024-07-07 09:45:20,CNBC News,Technological,hujan deras nepal menyebabkan tanah longsor banjir bandang menewaskan orang jam memblokir jalan raya utama,Neutral
219,"Niatnya Cari Senjata Bekas, TNI Malah Dapat Harta Karun Emas-Berlian",https://www.cnbcindonesia.com/news/20240707153650-4-552426/niatnya-cari-senjata-bekas-tni-malah-dapat-harta-karun-emas-berlian,"Tak lama setelah kemerdekaan, pasukan Tentara Nasional Indonesia (TNI) pernah punya cerita menemukan harta karun.",2024-07-07 09:30:20,CNBC News,Environmental,kemerdekaan pasukan tentara nasional indonesia tni cerita menemukan harta karun,Neutral
220,"Perang Arab di Depan Mata, Ini Peta Kekuatan Israel vs Hizbullah",https://www.cnbcindonesia.com/news/20240707143625-4-552422/perang-arab-di-depan-mata-ini-peta-kekuatan-israel-vs-hizbullah,Ancaman perang baru di wilayah Timur Tengah semakin meningkat.,2024-07-07 09:15:25,CNBC News,Legal,ancaman perang wilayah timur meningkat,Neutral
221,"Perkuat Daya Saing Industri RI, Ini Permintaan Pengusaha Ke Prabowo!",https://www.cnbcindonesia.com/news/20240705150536-8-552132/perkuat-daya-saing-industri-ri-ini-permintaan-pengusaha-ke-prabowo,"Perkuat Daya Saing Industri RI, Ini Permintaan Pengusaha Ke Prabowo!",2024-07-07 09:07:16,CNBC News,Social,perkuat daya saing industri ri permintaan pengusaha prabowo,Neutral
222,Badan Intelijen Beri Tips Agar HP Tak Dibajak dan Rekening Dikuras,https://www.cnbcindonesia.com/tech/20240707144528-37-552423/badan-intelijen-beri-tips-agar-hp-tak-dibajak-rekening-dikuras,Badan intelijen membagikan tips bagi pengguna HP yang takut data-data dicuri.,2024-07-07 09:00:28,CNBC News,Legal,badan intelijen membagikan tip pengguna hp takut datadata dicuri,Neutral
223,"Bursa China-India Jadi Primadona, Investor Asing Kepincut Cuan",https://www.cnbcindonesia.com/research/20240707135851-128-552421/bursa-china-india-jadi-primadona-investor-asing-kepincut-cuan,"Bursa saham china dan india kini jadi incaran investor asing, berbanding terbalik dengan IHSG yang kini justru ditinggalkan investor asing.",2024-07-07 08:45:26,CNBC News,Technological,bursa saham china india incaran investor asing berbanding terbalik ihsg ditinggalkan investor asing,Neutral
224,Harga Murah! Transmart Jadi Andalan Belanja Bulanan Hemat,https://www.cnbcindonesia.com/news/20240707145058-4-552424/harga-murah-transmart-jadi-andalan-belanja-bulanan-hemat,"Transmart kembali menghadirkan promo besar-besaran ""Transmart Fullday Sale"" hari ini, Minggu (7/7/2024).",2024-07-07 08:30:00,CNBC News,Political,transmart menghadirkan promo besarbesaran transmart fullday sale minggu,Neutral
225,"Pria India dan Ular Berbisa Saling Gigit, Ular Mati-Sang Pria Masuk UGD",https://www.cnbcindonesia.com/news/20240707135724-4-552420/pria-india-ular-berbisa-saling-gigit-ular-mati-sang-pria-masuk-ugd,"Seorang pria di Bihar, India, mengalami kejadian tak biasa ketika digigit oleh ular. Ia menggigit balik ular itu hingga mati.",2024-07-07 08:15:00,CNBC News,Legal,pria bihar india mengalami kejadian digigit ular menggigit ular mati,Neutral
226,"Jadi Negara Maju Hanya Angan, di Tengah Tingginya Kemiskinan",https://www.cnbcindonesia.com/news/20240705130559-8-552087/jadi-negara-maju-hanya-angan-di-tengah-tingginya-kemiskinan,"Jadi Negara Maju Hanya Angan, di Tengah Tingginya Kemiskinan",2024-07-07 08:06:36,CNBC News,Economic,negara maju angan tingginya kemiskinan,Neutral
227,"Detik-Detik Mengerikan Tornado Hantam Kota di China, Telan Korban Jiwa",https://www.cnbcindonesia.com/news/20240707132426-7-552412/detik-detik-mengerikan-tornado-hantam-kota-di-china-telan-korban-jiwa,"Tornado besar menghantam sebuah kota di China Timur. Akibat kejadian ini, 5 orang dilaporkan tewas.",2024-07-07 08:00:00,CNBC News,Legal,tornado menghantam kota china timur akibat kejadian orang dilaporkan tewas,Neutral
228,"Malapetaka 'Gulung' AS, Neverland milik Michael Jackson Terancam",https://www.cnbcindonesia.com/news/20240707121119-7-552401/malapetaka-gulung-as-neverland-milik-michael-jackson-terancam,"Kebakaran hutan mengancam Neverland Ranch milik Michael Jackson dengan kecepatan tinggi, tim penyelamat berjibaku melindungi warisan rumah sang bintang.",2024-07-07 07:45:00,CNBC News,Economic,kebakaran hutan mengancam neverland ranch milik michael jackson kecepatan tim penyelamat berjibaku melindungi warisan rumah sang bintang,Neutral
229,"Putin hingga Raja Salman Beri Selamat Presiden Baru Iran, Ini Katanya",https://www.cnbcindonesia.com/news/20240707133037-4-552418/putin-hingga-raja-salman-beri-selamat-presiden-baru-iran-ini-katanya,Para pemimpin dunia mengucapkan selamat kepada Presiden Baru Iran Pezeshkian atas kemenangan di pemilihan umum (pemilu).,2024-07-07 07:40:00,CNBC News,Environmental,pemimpin dunia selamat presiden iran pezeshkian kemenangan pemilihan pemilu,Neutral
230,"Pempek Candy, Merek Lokal Paling Menjanjikan di Palembang",https://www.cnnindonesia.com/ekonomi/20240709125905-97-1119180/pempek-candy-merek-lokal-paling-menjanjikan-di-palembang,Pempek Candy merupakan pelopor sekaligus pempek legendaris asli Palembang sejak 1994. Kini total ada 10 cabang tersebar di Palembang.,2024-07-09 07:15:18,CNN Ekonomi,Environmental,pempek candy pelopor pempek legendaris asli palembang total cabang tersebar palembang,Neutral
231,WIKA Minta PMN Rp2 T untuk Proyek Tol Serang hingga Jalan IKN,https://www.cnnindonesia.com/ekonomi/20240708203921-92-1118984/wika-minta-pmn-rp2-t-untuk-proyek-tol-serang-hingga-jalan-ikn,PT Wijaya Karya (Persero) Tbk atau WIKA meminta penyertaan modal negara (PMN) sebesar Rp2 triliun untuk 2025.,2024-07-09 07:02:04,CNN Ekonomi,Economic,pt wijaya karya persero tbk wika penyertaan modal negara pmn rp triliun,Neutral
232,"Eco Agrotomation, Upaya Bukit Asam Berdayakan Masyarakat Sumsel",https://www.cnnindonesia.com/ekonomi/20240709122336-97-1119171/eco-agrotomation-upaya-bukit-asam-berdayakan-masyarakat-sumsel,"Lewat program Eco Agrotomation, PT Bukit Asam Tbk mendorong pertumbuhan perekonomian masyarakat sekitar sekaligus turut menjaga kelestarian lingkungan.",2024-07-09 06:38:39,CNN Ekonomi,Economic,program eco agrotomation pt bukit asam tbk mendorong pertumbuhan perekonomian masyarakat menjaga kelestarian lingkungan,Neutral
233,"Jerman Jual 6 Ribu Bitcoin Rp6,1 T, Harga Anjlok ke Rp895 Juta",https://www.cnnindonesia.com/ekonomi/20240709130718-92-1119186/jerman-jual-6-ribu-bitcoin-rp61-t-harga-anjlok-ke-rp895-juta,"Pemerintah Jerman menjual lebih dari 6 ribu Bitcoin senilai US$378 juta atau sekitar Rp6,1 triliun selama beberapa waktu terakhir.",2024-07-09 06:22:26,CNN Ekonomi,Economic,pemerintah jerman menjual ribu bitcoin senilai u juta rp triliun,Neutral
234,Ma'ruf Amin Resmikan Bendungan Cipanas Senilai Rp2 T,https://www.cnnindonesia.com/ekonomi/20240709122830-92-1119172/maruf-amin-resmikan-bendungan-cipanas-senilai-rp2-t,"Wakil Presiden Ma'ruf Amin meresmikan Bendungan Cipanas di Sumedang Jawa Barat pada hari ini, Selasa (5/7).",2024-07-09 05:42:35,CNN Ekonomi,Legal,wakil presiden maruf amin meresmikan bendungan cipanas sumedang jawa barat selasa,Neutral
235,Jokowi Batal Pindah Kantor ke IKN Juli Ini,https://www.cnnindonesia.com/ekonomi/20240709114118-532-1119153/jokowi-batal-pindah-kantor-ke-ikn-juli-ini,Presiden Jokowi batal pindah kantor ke IKN Nusantara pada Juli 2024 karena fasilitas dasar belum dinilai siap.,2024-07-09 05:02:01,CNN Ekonomi,Legal,presiden jokowi batal pindah kantor ikn nusantara juli fasilitas dasar dinilai,Neutral
236,Zulhas Kejar Ekspor Indonesia ke Iran Tembus Rp8 T di 2030,https://www.cnnindonesia.com/ekonomi/20240708204503-92-1118986/zulhas-kejar-ekspor-indonesia-ke-iran-tembus-rp8-t-di-2030,"Menteri Perdagangan Zulkifli Hasan alias Zulhas menargetkan ekspor Indonesia ke Iran mencapai US$494 juta atau Rp8,03 triliun (kurs Rp16.269).",2024-07-09 04:42:23,CNN Ekonomi,Social,menteri perdagangan zulkifli hasan alias zulhas menargetkan ekspor indonesia iran mencapai u juta rp triliun kurs rp,Neutral
237,"Telkomsel, Operator Seluler Terbesar dengan 170 Juta Lebih Pelanggan",https://www.cnnindonesia.com/ekonomi/20240708153421-97-1118865/telkomsel-operator-seluler-terbesar-dengan-170-juta-lebih-pelanggan,Telkomsel adalah salah satu operator seluler terbesar di Indonesia dan bahkan Asia yang melayani lebih dari 170 juta pelanggan.,2024-07-09 04:41:27,CNN Ekonomi,Environmental,telkomsel salah operator seluler terbesar indonesia asia melayani juta pelanggan,Neutral
238,Peran Sucofindo Majukan Pembangunan Infrastruktur di Sumsel,https://www.cnnindonesia.com/ekonomi/20240708165334-97-1118906/peran-sucofindo-majukan-pembangunan-infrastruktur-di-sumsel,"PT Sucofindo memiliki jurus jitu dalam upaya memajukan pembangunan di Sumsel, yaitu dengan menyediakan layanan terpadu satu pintu.",2024-07-09 04:22:24,CNN Ekonomi,Economic,pt sucofindo memiliki jurus jitu upaya memajukan pembangunan sumsel menyediakan layanan terpadu pintu,Neutral
239,"Profil Jatake, Calon Stasiun KRL Termegah di Tangerang",https://www.cnnindonesia.com/ekonomi/20240709110623-92-1119139/profil-jatake-calon-stasiun-krl-termegah-di-tangerang,"Jatake akan menjadi stasiun KRL termegah yang ada Tangerang, Banten sekaligus calon kebanggaan warga BSD City dan sekitarnya.",2024-07-09 04:21:04,CNN Ekonomi,Environmental,jatake stasiun krl termegah tangerang banten calon kebanggaan warga bsd city,Neutral
240,Adhi Karya Usul PMN Rp2 T Tahun Depan,https://www.cnnindonesia.com/ekonomi/20240708205018-92-1118988/adhi-karya-usul-pmn-rp2-t-tahun-depan,"PT Adhi Karya (Persero) Tbk meminta penyertaan modal negara (PMN) senilai Rp2,09 triliun untuk 2025.",2024-07-09 03:50:12,CNN Ekonomi,Economic,pt adhi karya persero tbk penyertaan modal negara pmn senilai rp triliun,Neutral
241,"Apa Itu Liga Arab, Kumpulan Negara yang Kompak Boikot Israel?",https://www.cnnindonesia.com/ekonomi/20240709095708-92-1119090/apa-itu-liga-arab-kumpulan-negara-yang-kompak-boikot-israel,"Liga Arab dibentuk pada 22 Maret 1945. Anggotanya Arab Saudi, Yaman, Irak hingga Mesir utnuk membahas masalah persatuan di kawasan Arab.",2024-07-09 03:17:19,CNN Ekonomi,Legal,liga arab dibentuk maret anggotanya arab saudi yaman irak mesir utnuk membahas persatuan kawasan arab,Neutral
242,Harga Minyak Melandai Seiring Reda Badai Beryl di AS,https://www.cnnindonesia.com/ekonomi/20240709092706-85-1119077/harga-minyak-melandai-seiring-reda-badai-beryl-di-as,Harga minyak dunia turun tipsi pada Selasa (9/7) usai dampak badai Beryl yang dikhawatirkan mengganggu pasokan ternyata tak separah perkiraan.,2024-07-09 02:42:06,CNN Ekonomi,Social,harga minyak dunia turun tipsi selasa dampak badai beryl dikhawatirkan mengganggu pasokan separah perkiraan,Neutral
243,"Kompak dengan Mata Uang Lain, Rupiah Layu ke Rp16.305",https://www.cnnindonesia.com/ekonomi/20240709091931-78-1119073/kompak-dengan-mata-uang-lain-rupiah-layu-ke-rp16305,"Nilai tukar rupiah dibuka melemah 0,29 persen ke posisi Rp16.305 per dolar AS di perdagangan pasar spot pada Selasa (9/7) pagi.",2024-07-09 02:22:52,CNN Ekonomi,Social,nilai tukar rupiah dibuka melemah persen posisi rp dolar a perdagangan pasar spot selasa pagi,Neutral
244,"10 Agustus Pembangunan IKN Dihentikan Sementara, Ada Apa?",https://www.cnnindonesia.com/ekonomi/20240708103852-92-1118720/10-agustus-pembangunan-ikn-dihentikan-sementara-ada-apa,"Pemerintah menghentikan sementara pembangunan IKN pada 10 Agustus 2024 mendatang, jelang HUT RI ke-79 di ibu kota baru itu.",2024-07-09 02:10:10,CNN Ekonomi,Legal,pemerintah menghentikan pembangunan ikn agustus jelang hut ri kota,Neutral
245,"Industri Petrokimia Teriak, Aturan Impor Ancam Investasi Rp437,4 T",https://www.cnnindonesia.com/ekonomi/20240708205429-92-1118989/industri-petrokimia-teriak-aturan-impor-ancam-investasi-rp4374-t,Industri petrokimia ikut teriak imbas aturan relaksasi impor dalam Permendag 8 tahun 2024 yang berlaku sejak 17 Mei 2024.,2024-07-09 01:50:20,CNN Ekonomi,Legal,industri petrokimia teriak imbas aturan relaksasi impor permendag berlaku mei,Neutral
246,Boeing Mengaku Salah Atas Kecelakaan Maut Lion Air-Ethiopian Airlines,https://www.cnnindonesia.com/ekonomi/20240709075400-92-1119059/boeing-mengaku-salah-atas-kecelakaan-maut-lion-air-ethiopian-airlines,Boeing mengaku bersalah atas dua kecelakaan maut pesawat 737 Max sehingga lepas dari tuntutan keluarga korban sebesar Rp403 triliun.,2024-07-09 01:20:52,CNN Ekonomi,Economic,boeing mengaku bersalah kecelakaan maut pesawat max lepas tuntutan keluarga korban rp triliun,Neutral
247,FOTO: Warga BSD Bakal Punya Stasiun KRL Termegah di Tangerang,https://www.cnnindonesia.com/ekonomi/20240708120809-94-1118765/foto-warga-bsd-bakal-punya-stasiun-krl-termegah-di-tangerang,Warga BSD City dan masyarakat sekitar bakal punya stasiun KRL termegah di Kabupaten Tangerang.,2024-07-09 00:38:00,CNN Ekonomi,Environmental,warga bsd city masyarakat stasiun krl termegah kabupaten tangerang,Neutral
248,Manjurkah Family Office Tarik Investasi Masuk RI seperti Klaim Luhut?,https://www.cnnindonesia.com/ekonomi/20240709061806-92-1119019/manjurkah-family-office-tarik-investasi-masuk-ri-seperti-klaim-luhut,Family office tak mampu menarik dana kaum super kaya masuk karena Indonesia bakal kalah melawan negara tax haven dan pusat keuangan dunia.,2024-07-09 00:10:30,CNN Ekonomi,Technological,family office menarik dana kaum super kaya masuk indonesia kalah melawan negara tax haven pusat keuangan dunia,Positive
249,"Sri Mulyani Proyeksi APBN 2024 Ditutup Defisit Rp609,7 T",https://www.cnnindonesia.com/ekonomi/20240708211811-532-1118995/sri-mulyani-proyeksi-apbn-2024-ditutup-defisit-rp6097-t,"Menteri Keuangan (Menkeu) Sri Mulyani memproyeksi defisit APBN 2024 mencapai Rp609,7 triliun pada akhir tahun ini.",2024-07-08 23:29:28,CNN Ekonomi,Economic,menteri keuangan menkeu sri mulyani memproyeksi defisit apbn mencapai rp triliun,Neutral
250,IHSG Masih Berpotensi Tumbuh Meski Pasar Jenuh,https://www.cnnindonesia.com/ekonomi/20240709061011-92-1119018/ihsg-masih-berpotensi-tumbuh-meski-pasar-jenuh,IHSG diprediksi masih bisa menguat pada perdagangan Selasa (9/7) meski kondisi pasar stagnan.,2024-07-08 23:15:14,CNN Ekonomi,Social,ihsg diprediksi menguat perdagangan selasa kondisi pasar stagnan,Neutral
251,Perumnas Minta PMN Rp1 T Demi Tekan Backlog Hunian,https://www.cnnindonesia.com/ekonomi/20240708201043-92-1118971/perumnas-minta-pmn-rp1-t-demi-tekan-backlog-hunian,Perum Perumnas meminta penyertaan modal negara (PMN) sebesar Rp1 triliun untuk tahun depan.,2024-07-08 22:50:24,CNN Ekonomi,Economic,perum perumnas penyertaan modal negara pmn rp triliun,Neutral
252,Komisi VII DPR Setujui RPP Kebijakan Energi Nasional,https://www.cnnindonesia.com/ekonomi/20240708211042-85-1118993/komisi-vii-dpr-setujui-rpp-kebijakan-energi-nasional,Seluruh fraksi di Komisi VII DPR RI menyetujui RPP Kebijakan Energi Nasional untuk dibahas lebih lanjut.,2024-07-08 15:00:00,CNN Ekonomi,Economic,fraksi komisi vii dpr ri menyetujui rpp kebijakan energi nasional dibahas,Neutral
253,"Dana Abadi Pariwisata Bakal Dibentuk 2025, Modal Rp2 T dari APBN",https://www.cnnindonesia.com/ekonomi/20240708212827-92-1118996/dana-abadi-pariwisata-bakal-dibentuk-2025-modal-rp2-t-dari-apbn,Pemerintah sepakat membentuk dana peningkatan kualitas pariwisata Indonesia (Indonesia Quality Tourism Fund/ IQTF). Modal awal akan berasal dari APBN.,2024-07-08 14:48:43,CNN Ekonomi,Environmental,pemerintah sepakat membentuk dana peningkatan kualitas pariwisata indonesia indonesia quality tourism fund iqtf modal berasal apbn,Neutral
254,Kemenperin Catat Impor Melesat 43 Persen Usai Permendag 8/2024 Terbit,https://www.cnnindonesia.com/ekonomi/20240708210337-92-1118992/kemenperin-catat-impor-melesat-43-persen-usai-permendag-8-2024-terbit,Kemenperin mencatat terjadi lonjakan impor Tekstil dan Produk Tekstil sebesar 43 persen setelah aturan impor yang tertuang di Permendag 8/2024 berlaku.,2024-07-08 14:15:55,CNN Ekonomi,Social,kemenperin mencatat lonjakan impor tekstil produk tekstil persen aturan impor tertuang permendag berlaku,Neutral
255,"Hutama Karya Ajukan PMN Rp13,86 T Buat Bangun Tol Sumatera 2025",https://www.cnnindonesia.com/ekonomi/20240708202924-92-1118977/hutama-karya-ajukan-pmn-rp1386-t-buat-bangun-tol-sumatera-2025,"PT Hutama Karya (Persero) atau HK mengajukan penyertaan modal negara (PMN) sebesar Rp13,86 triliun untuk tahun depan.",2024-07-08 14:00:37,CNN Ekonomi,Economic,pt hutama karya persero hk mengajukan penyertaan modal negara pmn rp triliun,Neutral
256,"Boeing Ngaku Salah Atas Kecelakaan Lion Air 2018, Bisa Didenda Rp7,9 T",https://www.cnnindonesia.com/ekonomi/20240708152830-92-1118863/boeing-ngaku-salah-atas-kecelakaan-lion-air-2018-bisa-didenda-rp79-t,"Boeing akhirnya mengakui kesalahan mereka atas kecelakaan Lion Air 2018 lalu dan mereka terancam denda US$487 juta atau sekitar Rp7,9 triliun.",2024-07-08 13:35:14,CNN Ekonomi,Economic,boeing mengakui kesalahan kecelakaan lion air terancam denda u juta rp triliun,Neutral
257,Zulhas Klaim Jokowi Setuju Permendag Impor Tak Direvisi Lagi,https://www.cnnindonesia.com/ekonomi/20240708195926-92-1118966/zulhas-klaim-jokowi-setuju-permendag-impor-tak-direvisi-lagi,Mendag Zulkifli Hasan mengklaim Presiden Jokowi sepakat Permendag Nomor 8 Tahun 2024 tentang Kebijakan dan Pengaturan Impor tidak akan diubah kembali.,2024-07-08 13:16:05,CNN Ekonomi,Legal,mendag zulkifli hasan mengklaim presiden jokowi sepakat permendag nomor kebijakan pengaturan impor diubah,Neutral
